,Log,CleanLog,Cluster,Template,Variables,EventId
14447,[client 80.55.121.106] File does not exist: /var/www/html/b2evo,client File does not exist var www html,25,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/<*>,"['80', '55', '121', '106', 'b2evo']",E24
14448,[client 80.55.121.106] File does not exist: /var/www/html/b2evo,client File does not exist var www html,25,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/<*>,"['80', '55', '121', '106', 'b2evo']",E24
14449,[client 80.55.121.106] File does not exist: /var/www/html/b2evo,client File does not exist var www html,25,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/<*>,"['80', '55', '121', '106', 'b2evo']",E24
14450,[client 80.55.121.106] File does not exist: /var/www/html/wordpress,client File does not exist var www html wordpress,80,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/wordpress,"['80', '55', '121', '106']",E24
14451,[client 80.55.121.106] File does not exist: /var/www/html/b2evo,client File does not exist var www html,25,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/<*>,"['80', '55', '121', '106', 'b2evo']",E24
14452,[client 80.55.121.106] File does not exist: /var/www/html/b2evo,client File does not exist var www html,25,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/<*>,"['80', '55', '121', '106', 'b2evo']",E24
14453,[client 80.55.121.106] File does not exist: /var/www/html/b2evo,client File does not exist var www html,25,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/<*>,"['80', '55', '121', '106', 'b2evo']",E24
14454,[client 80.55.121.106] File does not exist: /var/www/html/wordpress,client File does not exist var www html wordpress,80,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/wordpress,"['80', '55', '121', '106']",E24
14455,[client 80.55.121.106] File does not exist: /var/www/html/wordpress,client File does not exist var www html wordpress,80,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/wordpress,"['80', '55', '121', '106']",E24
14456,[client 80.55.121.106] File does not exist: /var/www/html/wordpress,client File does not exist var www html wordpress,80,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/wordpress,"['80', '55', '121', '106']",E24
14457,[client 80.55.121.106] File does not exist: /var/www/html/b2evo,client File does not exist var www html,25,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/<*>,"['80', '55', '121', '106', 'b2evo']",E24
14458,[client 80.55.121.106] File does not exist: /var/www/html/wordpress,client File does not exist var www html wordpress,80,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/wordpress,"['80', '55', '121', '106']",E24
14459,[client 80.55.121.106] File does not exist: /var/www/html/wordpress,client File does not exist var www html wordpress,80,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/wordpress,"['80', '55', '121', '106']",E24
14460,[client 80.55.121.106] File does not exist: /var/www/html/wordpress,client File does not exist var www html wordpress,80,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/wordpress,"['80', '55', '121', '106']",E24
14461,[client 80.55.121.106] File does not exist: /var/www/html/wordpress,client File does not exist var www html wordpress,80,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/wordpress,"['80', '55', '121', '106']",E24
14462,[client 80.55.121.106] File does not exist: /var/www/html/wordpress,client File does not exist var www html wordpress,80,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/wordpress,"['80', '55', '121', '106']",E24
14463,[client 80.55.121.106] File does not exist: /var/www/html/wordpress,client File does not exist var www html wordpress,80,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/wordpress,"['80', '55', '121', '106']",E24
14464,[client 80.55.121.106] File does not exist: /var/www/html/wordpress,client File does not exist var www html wordpress,80,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/wordpress,"['80', '55', '121', '106']",E24
14465,[client 80.55.121.106] File does not exist: /var/www/html/wordpress,client File does not exist var www html wordpress,80,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/wordpress,"['80', '55', '121', '106']",E24
14466,[client 80.55.121.106] File does not exist: /var/www/html/wordpress,client File does not exist var www html wordpress,80,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/wordpress,"['80', '55', '121', '106']",E24
14467,[client 80.55.121.106] File does not exist: /var/www/html/wordpress,client File does not exist var www html wordpress,80,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/wordpress,"['80', '55', '121', '106']",E24
14468,[client 80.55.121.106] File does not exist: /var/www/html/wordpress,client File does not exist var www html wordpress,80,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/wordpress,"['80', '55', '121', '106']",E24
14469,[client 80.55.121.106] File does not exist: /var/www/html/wordpress,client File does not exist var www html wordpress,80,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/wordpress,"['80', '55', '121', '106']",E24
14470,[client 80.55.121.106] File does not exist: /var/www/html/wordpress,client File does not exist var www html wordpress,80,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/wordpress,"['80', '55', '121', '106']",E24
14471,[client 80.55.121.106] File does not exist: /var/www/html/wordpress,client File does not exist var www html wordpress,80,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/wordpress,"['80', '55', '121', '106']",E24
14472,[client 80.55.121.106] File does not exist: /var/www/html/wordpress,client File does not exist var www html wordpress,80,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/wordpress,"['80', '55', '121', '106']",E24
14473,[client 80.55.121.106] File does not exist: /var/www/html/phpgroupware,client File does not exist var www html phpgroupware,81,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/phpgroupware,"['80', '55', '121', '106']",E24
14474,[client 80.55.121.106] File does not exist: /var/www/html/wordpress,client File does not exist var www html wordpress,80,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/wordpress,"['80', '55', '121', '106']",E24
14475,[client 80.55.121.106] File does not exist: /var/www/html/wordpress,client File does not exist var www html wordpress,80,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/wordpress,"['80', '55', '121', '106']",E24
14476,[client 80.55.121.106] File does not exist: /var/www/html/wordpress,client File does not exist var www html wordpress,80,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/wordpress,"['80', '55', '121', '106']",E24
14477,[client 80.55.121.106] File does not exist: /var/www/html/phpgroupware,client File does not exist var www html phpgroupware,81,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/phpgroupware,"['80', '55', '121', '106']",E24
14478,[client 80.55.121.106] File does not exist: /var/www/html/phpgroupware,client File does not exist var www html phpgroupware,81,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/phpgroupware,"['80', '55', '121', '106']",E24
14479,[client 80.55.121.106] File does not exist: /var/www/html/phpgroupware,client File does not exist var www html phpgroupware,81,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/phpgroupware,"['80', '55', '121', '106']",E24
14480,[client 80.55.121.106] File does not exist: /var/www/html/wordpress,client File does not exist var www html wordpress,80,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/wordpress,"['80', '55', '121', '106']",E24
14481,[client 80.55.121.106] File does not exist: /var/www/html/phpgroupware,client File does not exist var www html phpgroupware,81,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/phpgroupware,"['80', '55', '121', '106']",E24
14482,[client 80.55.121.106] File does not exist: /var/www/html/phpgroupware,client File does not exist var www html phpgroupware,81,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/phpgroupware,"['80', '55', '121', '106']",E24
14483,[client 80.55.121.106] File does not exist: /var/www/html/phpgroupware,client File does not exist var www html phpgroupware,81,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/phpgroupware,"['80', '55', '121', '106']",E24
14484,[client 80.55.121.106] File does not exist: /var/www/html/phpgroupware,client File does not exist var www html phpgroupware,81,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/phpgroupware,"['80', '55', '121', '106']",E24
14485,[client 80.55.121.106] File does not exist: /var/www/html/phpgroupware,client File does not exist var www html phpgroupware,81,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/phpgroupware,"['80', '55', '121', '106']",E24
14486,[client 80.55.121.106] File does not exist: /var/www/html/phpgroupware,client File does not exist var www html phpgroupware,81,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/phpgroupware,"['80', '55', '121', '106']",E24
14487,[client 80.55.121.106] File does not exist: /var/www/html/phpgroupware,client File does not exist var www html phpgroupware,81,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/phpgroupware,"['80', '55', '121', '106']",E24
14488,mod_jk2 Shutting down,Shutting down,32,<*> Shutting down,['mod_jk2'],E26
14489,[client 80.55.121.106] File does not exist: /var/www/html/phpgroupware,client File does not exist var www html phpgroupware,81,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/phpgroupware,"['80', '55', '121', '106']",E24
14490,[client 80.55.121.106] File does not exist: /var/www/html/phpgroupware,client File does not exist var www html phpgroupware,81,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/phpgroupware,"['80', '55', '121', '106']",E24
14491,[client 80.55.121.106] File does not exist: /var/www/html/phpgroupware,client File does not exist var www html phpgroupware,81,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/phpgroupware,"['80', '55', '121', '106']",E24
14492,[client 80.55.121.106] File does not exist: /var/www/html/phpgroupware,client File does not exist var www html phpgroupware,81,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/phpgroupware,"['80', '55', '121', '106']",E24
14493,mod_jk2 Shutting down,Shutting down,32,<*> Shutting down,['mod_jk2'],E26
14494,[client 80.55.121.106] File does not exist: /var/www/html/phpgroupware,client File does not exist var www html phpgroupware,81,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/phpgroupware,"['80', '55', '121', '106']",E24
14495,[client 80.55.121.106] File does not exist: /var/www/html/phpgroupware,client File does not exist var www html phpgroupware,81,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/phpgroupware,"['80', '55', '121', '106']",E24
14496,[client 80.55.121.106] File does not exist: /var/www/html/phpgroupware,client File does not exist var www html phpgroupware,81,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/phpgroupware,"['80', '55', '121', '106']",E24
14497,[client 80.55.121.106] File does not exist: /var/www/html/phpgroupware,client File does not exist var www html phpgroupware,81,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/phpgroupware,"['80', '55', '121', '106']",E24
14498,mod_jk2 Shutting down,Shutting down,32,<*> Shutting down,['mod_jk2'],E26
14499,[client 80.55.121.106] File does not exist: /var/www/html/phpgroupware,client File does not exist var www html phpgroupware,81,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/phpgroupware,"['80', '55', '121', '106']",E24
14500,mod_jk2 Shutting down,Shutting down,32,<*> Shutting down,['mod_jk2'],E26
14501,[client 80.55.121.106] File does not exist: /var/www/html/phpgroupware,client File does not exist var www html phpgroupware,81,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/phpgroupware,"['80', '55', '121', '106']",E24
14502,[client 80.55.121.106] File does not exist: /var/www/html/phpgroupware,client File does not exist var www html phpgroupware,81,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/phpgroupware,"['80', '55', '121', '106']",E24
14503,mod_jk2 Shutting down,Shutting down,32,<*> Shutting down,['mod_jk2'],E26
14504,[client 80.55.121.106] File does not exist: /var/www/html/phpgroupware,client File does not exist var www html phpgroupware,81,[client <*>.<*>.<*>.<*>] File does not exist: /var/www/html/phpgroupware,"['80', '55', '121', '106']",E24
14505,mod_jk2 Shutting down,Shutting down,32,<*> Shutting down,['mod_jk2'],E26
14506,mod_jk2 Shutting down,Shutting down,32,<*> Shutting down,['mod_jk2'],E26
14507,mod_jk2 Shutting down,Shutting down,32,<*> Shutting down,['mod_jk2'],E26
14508,mod_jk2 Shutting down,Shutting down,32,<*> Shutting down,['mod_jk2'],E26
14509,mod_jk2 Shutting down,Shutting down,32,<*> Shutting down,['mod_jk2'],E26
14510,mod_jk2 Shutting down,Shutting down,32,<*> Shutting down,['mod_jk2'],E26
14511,mod_jk2 Shutting down,Shutting down,32,<*> Shutting down,['mod_jk2'],E26
14512,mod_jk2 Shutting down,Shutting down,32,<*> Shutting down,['mod_jk2'],E26
14513,[client 63.118.184.194] Directory index forbidden by rule: /var/www/html/,client Directory index forbidden by rule var www html,19,[client <*>.<*>.<*>.<*>] Directory index forbidden by rule: /var/www/html/,"['63', '118', '184', '194']",E11
14514,[client 207.88.137.210] Directory index forbidden by rule: /var/www/html/,client Directory index forbidden by rule var www html,19,[client <*>.<*>.<*>.<*>] Directory index forbidden by rule: /var/www/html/,"['207', '88', '137', '210']",E11
14515,[client 202.73.162.140] Directory index forbidden by rule: /var/www/html/,client Directory index forbidden by rule var www html,19,[client <*>.<*>.<*>.<*>] Directory index forbidden by rule: /var/www/html/,"['202', '73', '162', '140']",E11
